ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x33b1,CUS_0x2e96,April,Carolinex,54,735-57-7317,Writer,61669.47,,3,6,13,0,,23,18,3.94,3.0,_,1083.29,37.163896434339186,32 Years and 5 Months,No,0.0,119.82423484723219,High_spent_Large_value_payments,639.188015152768,Standard
0x228c,CUS_0x7517,July,Basesn,35,795-08-8326,Teacher,55719.18000000001,4689.265,8,7,18,5,"Auto Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Payday Loan",37,24,29.82,6.0,Bad,4090.5,38.05960371559017,14 Years and 1 Months,NM,130.4684033358553,627.230468265451,!@9#%8,1.2276283986936962,Poor
0x3e9c,CUS_0x3d7e,March,Lisaa,36,809-41-5393,_______,68173.92,5948.16,6,10,32,5,"Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Payday Loan",33,17,24.49,11.0,Bad,3117.01,29.483648784744712,6 Years and 1 Months,Yes,144.37436119004283,232.4900349969578,High_spent_Medium_value_payments,467.9516038129994,Poor
0x2447,CUS_0x1df1,June,Barberm,30,265-59-2725,Mechanic,73434.92,5849.576666666668,1,5,5,4,"Payday Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",6,3,11.93,0.0,Good,192.45,27.38044179250409,16 Years and 0 Months,No,214.43017839693482,470.7278528862796,Low_spent_Large_value_payments,169.79963538345226,Standard
0x20ee,CUS_0xaa40,January,Onoszkoz,52,278-80-9296,Manager,33200.52,2755.71,1429,4,20,2,"Student Loan, and Student Loan",25,18,9.59,4.0,Standard,1290.73,38.21873069781579,17 Years and 5 Months,No,28.064296618865253,36.30527047195125,High_spent_Medium_value_payments,461.2014329091835,Standard
0x4a41,CUS_0x9e6c,August,Kirstin Ridleya,33,#F%$D@*&8,Scientist,44360.46,3743.705,3,4,13,0_,,27,16,7.91,7.0,Standard,565.04,30.86135699625273,30 Years and 11 Months,Yes,0.0,216.83039296176426,High_spent_Small_value_payments,417.54010703823576,Standard
0x3b70,CUS_0x4b9,July,Kevin Yaou,16,200-47-7297,Musician,20414.37,1775.1975,6,10,18,4,"Auto Loan, Home Equity Loan, Not Specified, and Auto Loan",25,17,6.66,14.0,Bad,1401.52,39.504990314701146,6 Years and 1 Months,Yes,55.1445140821016,135.0299200801388,Low_spent_Small_value_payments,277.34531583775964,Poor
0x60a9,CUS_0x530a,August,Miyoung Kimb,41,215-18-3499,Journalist,83079.72,6734.31,6,3,5,3,"Payday Loan, Student Loan, and Home Equity Loan",4,13,16.96,11.0,Standard,780.22,38.16335518882613,15 Years and 4 Months,Yes,170.36409494829428,477.0240857571665,Low_spent_Large_value_payments,296.0428192945393,Standard
0x5db1,CUS_0x4993,April,Sivay,31,928-18-1535,_______,142737.36,11656.78,1,2,4,3,"Personal Loan, Payday Loan, and Debt Consolidation Loan",11,6,13.64,2.0,_,1184.81,30.80882005389041,24 Years and 6 Months,NM,273.60235752614915,128.73364376535937,High_spent_Large_value_payments,1003.3419987084914,Good
0x1d1d,CUS_0x2584,August,Steven C.z,31,742-33-7816,Accountant,59971.42,5190.618333333333,8,5,2398,3,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",11,20,-4.48,4.0,Standard,203.03,34.4296386021376,20 Years and 9 Months,No,107.93724129573393,66.87314027472985,High_spent_Medium_value_payments,594.2514517628695,Standard
0x5e80,CUS_0x117f,July,Kevinj,51,082-69-3410,Scientist,93847.86,7599.655,3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14,8,11.52,1.0,Standard,1405.22,25.751021877083677,16 Years and 4 Months,NM,196.72670190012158,258.57974224077367,High_spent_Medium_value_payments,554.6590558591048,Standard
0x411c,CUS_0x18b5,July,Caroline Valetkevitcht,45,732-18-5419,Developer,63501.72,,9,8,21,2,"Auto Loan, and Not Specified",18,20,8.27,13.0,Bad,2056.37,34.05579135826556,10 Years and 2 Months,NM,105.23868742935785,328.7669051824123,High_spent_Small_value_payments,373.1754073882299,Poor
0x37f3,CUS_0x5ee,February,Laurence Frostj,34,620-05-1729,Accountant,9597.79,955.8158333333334,6,5,6,3,"Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,10,11.42,4.0,Standard,289.1,39.08498067488363,NA,Yes,23.11748685618762,79.46930375870913,!@9#%8,262.9947927184366,Standard
0x4729,CUS_0x1ebb,August,,28,092-56-0694,Writer,12723.325,1183.2770833333334,4,7,13,3,"Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",12,8,8.81,,Standard,387.78,23.847014597233766,22 Years and 5 Months,No,29.270265039462814,121.31028396804778,!@9#%8,247.74715932582276,Standard
0x5f62,CUS_0x9cc2,May,N.x,38,865-85-5827,Developer,48755.5,3801.958333333334,5,6,1,2_,"Debt Consolidation Loan, and Home Equity Loan",24,16,8.46,3.0,Standard,918.88,23.12382139540321,21 Years and 1 Months,No,76.71479236853966,296.0999023833893,Low_spent_Medium_value_payments,287.3811385814044,Standard
0x3dd2,CUS_0x64c0,May,Clementl,15,644-67-7119,Media_Manager,9737.955,652.49625,7,10,29,4,"Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",59,15,4.28,10.0,Bad,1916.48,31.5125699246494,10 Years and 8 Months,NM,30.519958217182154,0.0,High_spent_Medium_value_payments,275.4439383283257,Standard
0x42ed,CUS_0x2d83,April,Abhijitn,18,307-73-4226,Lawyer,15325.73,1181.1441666666667,6,8,30,5,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Mortgage Loan, and Auto Loan",33,21,15.49,9.0,Bad,4445.87,28.10882335061399,11 Years and 6 Months,Yes,61.850784414907004,27.159143732247113,High_spent_Medium_value_payments,279.10448851951253,Standard
0x2779,CUS_0x5794,August,Katharina Bartz,42,201-91-3081,Lawyer,8365.075,896.0895833333334,6,8,19,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, and Auto Loan",36,16,28.81,11.0,Bad,2758.61,40.528301557434474,4 Years and 11 Months,Yes,31.954489834359094,__10000__,High_spent_Medium_value_payments,293.90370939846423,Standard
0x4a7a,CUS_0x8c1,May,Wohlu,25,239-64-7596,Accountant,98917.23,8513.1025,1,4,1,2,"Payday Loan, and Debt Consolidation Loan",3,3,7.92,2.0,Good,738.81,24.178473720383373,15 Years and 5 Months,No,115.53132469523213,759.051418934122,Low_spent_Large_value_payments,246.727506370646,Standard
0x5e08,CUS_0xa04f,July,Steven C.z,43,257-68-8609,Architect,135941.28,11058.44,3,3,11,3,"Personal Loan, Home Equity Loan, and Mortgage Loan",27,7,7.21,0.0,Standard,1209.32,30.988529886984207,31 Years and 2 Months,Yes,282.2845804521331,130.41070379890678,High_spent_Medium_value_payments,943.1487157489603,Poor
0x40ab,CUS_0x5bb9,February,Zawadzkij,-500,821-51-9121,Teacher,8086.58,823.8816666666668,3,8,22,2,"Credit-Builder Loan, and Home Equity Loan",10,20,9.55,12.0,_,2468.2,26.190607038455273,9 Years and 8 Months,Yes,7.913043411570557,103.73474247418049,Low_spent_Small_value_payments,260.74038078091564,Poor
0x4a54,CUS_0x53f9,March,Karen Freifeldw,38,250-47-4635,Lawyer,38149.09,,1,3,8,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",12,8,6.72,0.0,Good,821.91,40.096929934372284,NA,No,90.32160297711032,198.9498804396209,High_spent_Small_value_payments,282.83759991660213,Good
0x6381,CUS_0xa65f,April,,24,468-32-1247,_______,67726.17,5840.8475,8,7,20,2,"Not Specified, and Student Loan",29,8,8.76,5.0,Standard,337.25,35.12410384082245,25 Years and 0 Months,Yes,93.18869758063522,219.29717495940898,High_spent_Medium_value_payments,521.5988774599557,Standard
0x1b49,CUS_0x365a,August,,54,026-57-5729,_______,41345.58,3260.465,0,5,10,0,,7,0,6.42,7.0,Good,646.47,23.74405011891018,28 Years and 8 Months,No,0.0,101.59095840125009,!@9#%8,494.45554159875,Poor
0x20c1,CUS_0x1f9e,April,Joyce Leeo,48,192-60-6723,Manager,24894.05_,2371.5041666666666,8,3,8,0,,21,10,2.3,5.0,_,86.43,40.24016595650303,33 Years and 4 Months,No,0.0,__10000__,Low_spent_Medium_value_payments,335.53484419030184,Standard
