ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x60ae,CUS_0xb92b,January,LaCapraq,5152,501-27-2873,Doctor,10357.485_,1163.1237500000002,9,7,27,7,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Not Specified, and Auto Loan",32,16,4.52,6.0,Bad,2415.22,32.421235497485924,16 Years and 5 Months,Yes,57.028507811490755,146.3903313064193,Low_spent_Small_value_payments,202.89353588209,Poor
0x4447,CUS_0xa301,February,"\"\"\"Martiny\"",39,989-57-9015,Writer,65934.22,5454.518333333333,5,7,7,0,,15,15,12.25,4.0,Standard,1123.0,25.22722062858157,21 Years and 4 Months,NM,0.0,119.01996073285885,High_spent_Small_value_payments,686.4318726004744,Standard
0x389f,CUS_0xa0a2,June,Andreas,5376,044-85-4173,_______,165002.4,13725.2,4,3,9,1,Mortgage Loan,12,6,6.43,3.0,Good,108.82,43.62263507654568,NA,No,123.58133652852655,204.263556021091,High_spent_Large_value_payments,1284.6751074503825,Good
0x63e4,CUS_0x429a,July,Axk,29,719-71-0189,Mechanic,68667.56,5929.296666666666,7,6,21,684,"Home Equity Loan, Student Loan, and Student Loan",26,9,15.03,7.0,Standard,1384.94,38.4469006276981,9 Years and 7 Months,NM,146.82745256942155,66.68903152999049,High_spent_Large_value_payments,619.4131825672547,Standard
0x1740,CUS_0xb95f,July,Ashleyk,30,467-13-1148,Writer,34290.12_,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,13.0,Standard,2686.81,35.11893274172206,14 Years and 2 Months,Yes,185.1119825795006,224.09320407033417,!@9#%8,150.5458133501653,Standard
0x4c4e,CUS_0xbbfc,May,Jason Langei,41,856-48-3446,Musician,33978.57,2685.5475,5,5,6,3,"Mortgage Loan, Personal Loan, and Not Specified",30,9,15.98,2.0,Standard,1082.25,32.7515580702147,16 Years and 0 Months,Yes,60.06864329328245,108.20179503775864,Low_spent_Small_value_payments,390.2843116689589,Standard
0x2f64,CUS_0x27fb,July,Chanv,40,410-50-2849,Manager,78477.18000000001,6412.765,4,5,16,2,"Auto Loan, and Credit-Builder Loan",2,17_,7.35,1.0,Standard,1197.91,38.10511464202858,24 Years and 8 Months,Yes,123.31758684019528,233.0177408796275,High_spent_Medium_value_payments,534.9411722801773,Standard
0x2a60,CUS_0x7799,July,Liana B.q,29,401-76-8437,Manager,15762.72,1593.56,3,3,20,4,"Debt Consolidation Loan, Student Loan, Student Loan, and Home Equity Loan",11,8,10.76,4.0,_,1050.18,37.45858113338321,21 Years and 4 Months,NM,40.98279994086803,22.713372984324693,High_spent_Large_value_payments,335.65982707480725,Standard
0x1940,CUS_0x308b,March,Longstrethy,42,547-23-7195,Doctor,45207.54,,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",26,21,4.7799999999999985,9.0,Bad,2497.48,24.301770515763568,16 Years and 6 Months,Yes,148.91327341500903,__10000__,High_spent_Medium_value_payments,407.13419309229005,Poor
0x277e,CUS_0xa560,January,Mark Felsenthalr,19,316-70-8777,Teacher,133410.66,11387.555,1,3,4,-100,,4,5,1.05,3.0,Good,933.84,33.24614846606641,27 Years and 4 Months,No,0.0,,High_spent_Small_value_payments,738.345176930044,Good
0x5b7a,CUS_0xb2f7,January,Jedx,38_,391-36-7954,Writer,102212.37_,8470.6975,7,5,16,5,"Personal Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",21,15,7.97,7.0,Standard,657.3,28.790323897034888,18 Years and 2 Months,Yes,257.5915551180574,717.2019045583569,Low_spent_Small_value_payments,162.27629032358584,Standard
