ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x595f,CUS_0x26c6,February,Barte,622,446-03-5622,Architect,30404.4,2804.7000000000007,7,8,16,6,"Home Equity Loan, Personal Loan, Student Loan, Student Loan, Home Equity Loan, and Not Specified",20,21,8.69,10.0,Bad,1672.39,26.72229523868184,9 Years and 5 Months,Yes,113.03285286400872,193.0846431106648,High_spent_Small_value_payments,234.35250402532654,Poor
0x5322,CUS_0x4981,January,Paul Taylorm,41,960-55-7671,Scientist,17638.365,1341.8637500000002,5,1,2,1,Not Specified,5,3,8.61,1.0,_,385.34,22.857379810137747,21 Years and 4 Months,No,9.986938807921497,145.0393103205726,Low_spent_Small_value_payments,269.1601258715059,Good
0x3156,CUS_0x9b7d,January,Edwardss,24,635-93-9464,Lawyer,73871.92,6394.993333333333,8,10,33,-100,"Not Specified, Personal Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Mortgage Loan",18,13,10.6,12.0,Standard,2284.63,26.784658398591233,16 Years and 3 Months,Yes,324.2431915360266,312.6566203681295,High_spent_Small_value_payments,262.59952142917723,Poor
0x22ab,CUS_0x280b,February,orv,26,434-17-8443,Accountant,34841.87,3025.4891666666667,1,7,1,2,"Payday Loan, and Auto Loan",-3,2,2.24,3.0,Good,142.05,29.41375341794479,30 Years and 8 Months,No,33.366098109451734,77.54795804547327,High_spent_Medium_value_payments,441.6348605117417,Standard
0x5594,CUS_0x53d1,March,Adlerc,44,226-19-2220,Mechanic,15712.65,1195.3875,10,7,22,9,"Student Loan, Mortgage Loan, Payday Loan, Not Specified, Student Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, and Payday Loan",23,20,16.94,9.0,Bad,2540.41,30.94631408304361,11 Years and 0 Months,Yes,79.86675873489466,69.94621260059044,High_spent_Small_value_payments,229.72577866451493,Standard
0x3786,CUS_0x9bf5,January,,26,781-77-4633,Manager,97003.11,8101.5925,8,7,5,4,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28,10,8.11,3.0,Standard,802.47,25.203819443437553,18 Years and 1 Months,Yes,164.35585119648348,__10000__,High_spent_Large_value_payments,735.401947217507,Standard
0x40fe,CUS_0x4200,January,Frankelg,19,414-56-9181,Journalist,53367.48,4223.29,8,5,16,9,"Credit-Builder Loan, Payday Loan, Student Loan, Student Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",40,25,18.57,10.0,Bad,3991.34,29.100162011570077,12 Years and 1 Months,Yes,298.7769259801446,50.55312690960854,High_spent_Medium_value_payments,322.99894711024683,Standard
0x251b,CUS_0x62a4,February,Wolde Katel,46,287-49-6561,Lawyer,50847.22,4156.268333333333,3,6,17,1,Credit-Builder Loan,10,,6.4,0.0,Standard,486.71,32.60012370737496,22 Years and 8 Months,Yes,23.78387812950614,112.198219365967,High_spent_Small_value_payments,539.6447358378604,Standard
0x2b0f,CUS_0x92ef,February,Tripathya,36,297-54-9325,Mechanic,69870.88,6020.573333333334,3,6,7,3,"Payday Loan, Payday Loan, and Auto Loan",24,20,15.26,6.0,Standard,2106.68,38.16785313855148,5 Years and 6 Months,Yes,148.70951515669438,425.90768089263685,Low_spent_Small_value_payments,317.44013728400216,Standard
0x6288,CUS_0x59e6,July,,34,857-71-2764,Media_Manager,99425.4,8157.450000000002,8,5,13,4_,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Mortgage Loan",13,,6.6,8.0,Standard,892.49,36.11210145805838,16 Years and 4 Months,Yes,172.53333213191414,354.955075458918,Low_spent_Small_value_payments,578.256592409168,Standard
0x6021,CUS_0x2984,April,Dhanyay,19,044-39-3966,Lawyer,20855.32,2015.9433333333332,5,7,20,0,,24,12,19.38,5.0,Standard,57.51,31.13481234335669,28 Years and 1 Months,Yes,0.0,59.40716561056747,Low_spent_Large_value_payments,412.1871677227659,Standard
0x5768,CUS_0x99dc,March,Vidya Ranganathans,34,135-62-4830,Developer,73044.56,,7,9,30,5,"Payday Loan, Auto Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",26,22,6.11,10.0,Bad,2818.83,34.57868057627469,6 Years and 0 Months,Yes,281.68976060717387,356.88651632841703,High_spent_Small_value_payments,236.32838973107582,Poor
0x1b1f,CUS_0x2813,February,John McCrankg,19,361-34-7350,Architect,15015.4,,5,5,9,-100,Debt Consolidation Loan,25,10,5.04,1.0,Good,330.17,29.99075631953579,21 Years and 8 Months,No,11.685734566072789,75.14400571642805,Low_spent_Small_value_payments,324.4985930508325,Poor
0x2866,CUS_0x6345,May,Klaymanc,28,830-80-4719,Teacher,20308.26,1684.3549999999998,6,5,28,6,"Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, and Mortgage Loan",33,13,16.13,12.0,Standard,1967.12,35.41033259160464,9 Years and 7 Months,Yes,99.85674076065695,118.58889434944237,Low_spent_Small_value_payments,239.9898648899007,Poor
0x3b60,CUS_0x45f4,March,Taylorx,52,522-60-2083,Writer,70741.04,5917.086666666666,1,5,8,0,,15,6,2.85,1.0,Good,799.89,42.047091876398994,33 Years and 1 Months,No,0.0,106.70062283340671,!@9#%8,735.0080438332599,Standard
0x17a7,CUS_0x9b94,February,Bri,36,734-54-7098,Manager,71681.4,5799.45,3,6,15,1,Not Specified,8,6,10.44,0.0,Standard,1293.02,29.682953869716002,25 Years and 8 Months,Yes,53.92351397165268,137.33114262036042,High_spent_Medium_value_payments,638.6903434079869,Standard
0x2167,CUS_0x8a12,February,Sullivang,39_,691-41-8769,Accountant,98197.74,,120,6,6,3,"Mortgage Loan, Student Loan, and Payday Loan",30,,9.09,7.0,Standard,627.5,40.81956870118222,24 Years and 6 Months,No,138.54197689108764,223.11671830157192,Low_spent_Large_value_payments,708.8558048073405,Standard
0x52db,CUS_0x2b98,February,Chikafumi Hodov,21,158-39-6168,Entrepreneur,8294.385,946.19875,7,7,26,7,"Home Equity Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Not Specified",6,10,7.59,4.0,Standard,1756.74,35.665465799729674,19 Years and 0 Months,Yes,48.03206275820146,70.53732227125597,Low_spent_Small_value_payments,266.05048997054257,Poor
0x4934,CUS_0xc5ee,March,Chris Petersw,24,534-84-1363,Mechanic,50043.27,4132.2725,7,6,31,8,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",18,24,16.11,12.0,Bad,4998.07,30.737818149501763,6 Years and 6 Months,Yes,184.87918181218654,80.9252751010317,High_spent_Small_value_payments,407.42279308678184,Standard
0x2b57,CUS_0x65f6,February,Rachelle Younglais,30,489-78-3488,Accountant,61476.93000000001,4940.0775,6,6,22,5,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Not Specified, and Not Specified",39,24,7.82,9.0,Bad,3322.38,23.685451761812487,8 Years and 0 Months,Yes,212.55668803419658,200.23036546709315,High_spent_Medium_value_payments,331.22069649871025,Poor
0x222b,CUS_0x77d1,June,Alpere,33,085-79-9089,Accountant,18969.19,1849.765833333333,1,7,8,0,,12,9,3.36,2.0,Good,54.82,27.207149691983496,23 Years and 6 Months,No,0.0,74.6452002496336,High_spent_Medium_value_payments,360.33138308369973,Poor
0x54c9,CUS_0x1bc0,April,Angelaj,43,175-36-3847,Teacher,38060.68,,6,10,5747,6,"Auto Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",55,24,18.41,8.0,Bad,2817.77,25.176173467271514,4 Years and 6 Months,Yes,172.5044449908767,111.58006914239976,High_spent_Medium_value_payments,267.7878192000569,Standard
0x5f17,CUS_0xc4c3,February,Megan Daviesf,53,718-68-7156,_______,32276.42,2958.7016666666664,5,6,17,1,Auto Loan,22,17,14.03,3.0,Standard,615.38,34.218634517503084,31 Years and 8 Months,Yes,19.544753423587498,398.12067934948107,Low_spent_Small_value_payments,168.2047338935981,Standard
0x3883,CUS_0xba8a,February,Joan Grallat,43,665-95-2418,Media_Manager,99902.37,8249.1975,3,1192,1,2,"Student Loan, and Credit-Builder Loan",2,1,10.0,3.0,_,446.72,36.618157856425135,15 Years and 8 Months,No,97.3661220378027,107.48239745890587,High_spent_Large_value_payments,860.0712305032913,Standard
0x60f9,CUS_0x4716,April,", Asiac",41,372-10-1782,Musician,10094.05,609.1708333333332,7,7,18,2,"Home Equity Loan, and Auto Loan",7,13,17.91,2.0,Standard,695.09,28.810193160116338,17 Years and 6 Months,Yes,15.684761106563904,77.67416279476863,Low_spent_Small_value_payments,257.5581594320008,Standard
0x5f05,CUS_0x7c0f,August,Laup,30,#F%$D@*&8,Architect,48053.61,3917.4675,7,8,17,5,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",57,20,7.85,14.0,Bad,2141.5,37.76619277876175,20 Years and 6 Months,Yes,175.96541476157017,323.0163325680556,Low_spent_Medium_value_payments,172.7650026703743,Standard
0x3669,CUS_0x34ed,April,Suonineni,39_,909-28-8002,Journalist,20138.945,1940.2454166666666,4,5,6,2,"Credit-Builder Loan, and Credit-Builder Loan",6,4,4.05,4.0,Good,1201.14,36.753569196415015,22 Years and 10 Months,No,23.324354392198234,104.55106472442749,Low_spent_Large_value_payments,336.14912255004094,Standard
0x6309,CUS_0x8c7b,April,Jessica Toonkelt,31,862-65-2779,Writer,55197.81,4708.8175,6,4,23,2,"Credit-Builder Loan, and Not Specified",20,20,8.17,4.0,Standard,1931.66,33.2462006362547,7 Years and 8 Months,Yes,78.74861888701788,179.71015393920854,High_spent_Small_value_payments,472.42297717377363,Poor
