ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x3b0c,CUS_0x8ee3,March,Lisa Baertleinb,21,356-40-2929,Engineer,42888.45,3654.0375,5,2,12,1,Mortgage Loan,16,3,8.44,4.0,Good,131.52,26.491262999310713,33 Years and 1 Months,NM,26.725996582828643,198.59503854980235,!@9#%8,410.082714867369,Good
0x3060,CUS_0x425,July,Hossein Jasebg,45,846-76-3543,Lawyer,60572.7,4844.725,3,3,20,2,"Credit-Builder Loan, and Personal Loan",34,17,16.47,13.0,Standard,1582.55,28.161828720218207,10 Years and 7 Months,Yes,88.71604214406159,423.09698139240606,Low_spent_Small_value_payments,262.6594764635324,Standard
0x2594,CUS_0x515a,March,,21,665-62-6458,Developer,22500.52,1770.043333333333,5,780,19,5,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",14,16,16.61,7.0,Standard,864.7,35.3260756611586,12 Years and 5 Months,Yes,65.0210261192878,197.73304003857328,Low_spent_Small_value_payments,204.25026717547226,Standard
0x371a,CUS_0xa6c6,January,Albertow,29,114-05-6534,Mechanic,52595.46,,9,7,28,6,"Payday Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Personal Loan, and Debt Consolidation Loan",41,12,13.8,9.0,Standard,1394.29,34.3414155007357,18 Years and 10 Months,Yes,244.39703128523843,337.6376563146755,Low_spent_Small_value_payments,161.2608124000861,Poor
0x2bc5,CUS_0x32b1,April,Stevef,45,517-36-8021,Manager,16718.08,1617.1733333333334,8,10,25,5,"Mortgage Loan, Student Loan, Payday Loan, Student Loan, and Debt Consolidation Loan",57,20,_,6.0,Bad,2931.99,30.866186510162397,8 Years and 6 Months,Yes,41.40894222721517,61.14528850903522,Low_spent_Medium_value_payments,339.1631025970829,Standard
0x2544,CUS_0x342a,July,Andreasm,34,566-11-2306,Lawyer,66169.56,5799.13,8,6,12,3,"Payday Loan, Debt Consolidation Loan, and Not Specified",16,16,_,7.0,Standard,198.53,35.037723526231474,NA,Yes,126.78946147758991,337.4486152802705,Low_spent_Large_value_payments,385.67492324213964,Standard
0x575a,CUS_0x83f5,January,Klaymanm,26,912-04-6363,Developer,9029.7,938.475,7,6,29,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",7,19,16.62,10.0,Standard,2243.41,24.389632293712864,17 Years and 7 Months,Yes,15.016109361237593,122.24385197993692,Low_spent_Small_value_payments,246.58753865882548,Poor
0x1e8d,CUS_0x3e81,April,Chuck Mikolajczaky,20,443-33-4707,Manager,61235.6,4870.966666666666,0,5,7,1,Payday Loan,17,0,11.42,2.0,Good,71.52,27.3743242220953,33 Years and 2 Months,NM,27.65459979566915,173.3238099112157,High_spent_Medium_value_payments,536.1182569597818,Good
0x1b20,CUS_0x2813,March,John McCrankg,19,361-34-7350,Architect,15015.4,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,25,11,5.04,1.0,Good,330.17,24.249009742205597,21 Years and 9 Months,No,11.685734566072789,48.258652757399,Low_spent_Small_value_payments,351.3839460098615,Poor
0x5ec6,CUS_0x3f65,May,Billm,35_,650-51-7412,Musician,14489.925,1151.49375,3,3,18,1,Auto Loan,26,12,16.91,4.0,Standard,1339.99,25.463739501790425,32 Years and 11 Months,No,9.625827165509873,64.30059987822455,Low_spent_Small_value_payments,331.2229479562656,Standard
