ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x49db,CUS_0x7fa,February,Paul Carstenp,14,744-95-8181,Accountant,46563.27_,,7,7,33,2,"Credit-Builder Loan, and Personal Loan",18,24,10.45,7.0,Bad,2390.74,29.04750251018996,11 Years and 3 Months,Yes,64.73305243442155,242.71218216339173,Low_spent_Large_value_payments,337.5820154021868,Poor
0x3ace,CUS_0x4de7,January,Guis,24,958-58-5648,Media_Manager,86468.68,7434.723333333332,3,5,1,4_,"Student Loan, Payday Loan, Student Loan, and Not Specified",10,0,-4.3100000000000005,1.0,Good,212.49,28.16342184861943,23 Years and 5 Months,No,69830.0,227.68088457777682,Low_spent_Medium_value_payments,568.5451545058462,Good
0x40e0,CUS_0x4b23,July,Luciana Lopezk,26,075-54-1956,Teacher,39471.98_,3166.331666666667,5,3,21,4,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",10,12,10.74,8.0,Standard,2244.32,32.03106779671368,13 Years and 10 Months,Yes,77.35697330274641,102.9360052472736,High_spent_Medium_value_payments,386.34018811664674,Poor
0x453a,CUS_0x8ba7,May,Wolfe,32,382-42-7378,Journalist,34153.67,2702.1391666666664,6,7,17,2,"Personal Loan, and Not Specified",19,14,6.94,4.0,Standard,226.31,30.75779249930835,NA,NM,50.052619019361934,158.64964336165113,High_spent_Small_value_payments,321.51165428565355,Good
0x5f1d,CUS_0xc4c3,August,Megan Daviesf,54,718-68-7156,Media_Manager,32276.42,,5,6,17,1,Auto Loan,24,18,_,,Standard,615.38,27.226109354824647,32 Years and 2 Months,Yes,19.544753423587498,41.12326175056404,High_spent_Large_value_payments,475.2021514925151,Poor
0x348b,CUS_0x783f,June,Barbashj,31,153-86-8335,Teacher,53106.54,4265.545,9,5,17,5,"Mortgage Loan, Student Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",17,14,4.61,16.0,_,4381.27,38.41793314818124,14 Years and 4 Months,Yes,131.14277928253023,89.14593991304831,High_spent_Medium_value_payments,456.26578080442147,Poor
0x6097,CUS_0x6ce,February,Julien Toyerx,45,213-57-5319,Musician,96683.48,8297.956666666665,7,7,11,4,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",18,17,1.7699999999999996,1.0,Good,1084.27,29.007003913578664,16 Years and 10 Months,No,176.70393978532826,760.4297817265992,Low_spent_Small_value_payments,182.66194515473907,Poor
0x3306,CUS_0x3161,January,Kirstin Ridleyh,20,226-02-8399,Lawyer,58698.08,4917.506666666667,8,4,10,2,"Auto Loan, and Student Loan",20,14,5.75,4.0,Good,453.31,26.79803630389221,15 Years and 3 Months,No,91.96271299631606,98.39680419520174,High_spent_Large_value_payments,541.391149475149,Standard
0x2f4a,CUS_0x55bd,May,Emily Flitterr,42,#F%$D@*&8,Doctor,105521.58,8595.465,4,6,5,4,"Mortgage Loan, Student Loan, Payday Loan, and Student Loan",6,15,7.07,3.0,_,462.11,36.206695779424685,22 Years and 7 Months,NM,224.51078629480077,251.9125062424066,High_spent_Small_value_payments,643.1232074627926,Poor
0x602e,CUS_0x878d,May,Steitzb,38,698-27-4885,Manager,131296.92,10722.410000000002,4,3,12,3,"Not Specified, Personal Loan, and Home Equity Loan",4,0,4.88,7.0,Good,1029.35,36.910313348393984,27 Years and 3 Months,No,231.00945321311627,269.63594866656547,High_spent_Medium_value_payments,821.5955981203184,Standard
0x5040,CUS_0x29e9,July,Mutikaniv,39,499-31-6441,Teacher,56157.03,4437.710368200924,8,9,31,5,"Payday Loan, Not Specified, Home Equity Loan, Payday Loan, and Not Specified",34,21,20.24,13.0,Bad,3403.79,34.604170643206956,NA,Yes,537.5649697092157,109.31161771336204,High_spent_Medium_value_payments,435.24079437649834,Standard
0x1a26,CUS_0x4af0,May,Nicolacih,18,397-45-5329,Developer,27070.07,2518.8391666666666,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",12,17,7.68,6.0,_,919.76,24.73337423551513,29 Years and 6 Months,No,73.23331847935155,58.00991024253165,High_spent_Small_value_payments,380.6406879447834,Standard
0x43ab,CUS_0x1a3b,February,Victoria Thiebergerh,16,173-00-2847,Entrepreneur,33082.87,2785.9058333333337,5,3,12,4,"Payday Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",17,16,20.4,7.0,_,576.44,34.097169231461436,18 Years and 10 Months,Yes,78.16490662396734,,High_spent_Small_value_payments,383.02556853749,Standard
0x2b67,CUS_0xbbff,June,Swatin,24,245-76-8164,Writer,16198.305,,4,7,4,2,"Not Specified, and Not Specified",12,5,11.9,0.0,Good,1439.09,32.708487727488226,31 Years and 1 Months,NM,14.350146102302539,40.244043947117525,Low_spent_Medium_value_payments,334.39168495057993,Standard
0x5c0c,CUS_0x5454,March,Y-Singj,34,911-96-3945,Musician,60788.82_,4851.735,8,7,14,0,,30,11,0.96,6.0,_,1463.41,32.14418471168117,16 Years and 10 Months,No,0.0,573.5869251742994,Low_spent_Small_value_payments,201.5865748257006,Standard
0x5779,CUS_0x709,August,Rinker,46,818-12-9237,Mechanic,17519.775,,6,5,15,2,"Payday Loan, and Mortgage Loan",25,11,2.0,1.0,_,290.97,27.563262094767,16 Years and 9 Months,No,27.29487715493764,18.16937689008671,High_spent_Medium_value_payments,340.8338709549756,Standard
